sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
74, 672636532, -52.88218307495117, -86.46366119384766, 162.5155487060547, 9.854009628295898, -0.3978293836116791, -0.4395260214805603, 2.8463823795318604, -14.791288375854492, 1.0599428415298462, 
75, 672644865, -54.67751693725586, -86.53541564941406, 164.33877563476562, 9.834158897399902, -0.4031367003917694, -0.42334580421447754, 2.946021795272827, -15.746647834777832, 0.9520556926727295, 
76, 672653198, -57.83502197265625, -86.65853881835938, 167.52127075195312, 9.865567207336426, -0.3641766905784607, -0.42456477880477905, 2.805783748626709, -16.49658203125, 1.0607112646102905, 
77, 672661531, -60.06376266479492, -86.7270278930664, 169.77725219726562, 9.854095458984375, -0.3863971531391144, -0.417910099029541, 2.8552708625793457, -17.50447654724121, 0.9998262524604797, 
78, 672669864, -63.785701751708984, -86.83751678466797, 173.52447509765625, 9.899791717529297, -0.38746562600135803, -0.4089530408382416, 2.774355411529541, -18.31983184814453, 0.9668095707893372, 
79, 672678197, -66.48587799072266, -86.89752197265625, 176.25218200683594, 9.880959510803223, -0.39287376403808594, -0.4028138220310211, 2.823970317840576, -19.12160873413086, 0.9956511855125427, 
80, 672686530, -70.79742431640625, -86.98623657226562, -179.4116973876953, 9.902748107910156, -0.37063080072402954, -0.4212840795516968, 2.686396360397339, -19.966598510742188, 0.9221896529197693, 
81, 672694863, -73.99353790283203, -87.03165435791016, -176.18878173828125, 9.912336349487305, -0.39322179555892944, -0.4240722954273224, 2.6903159618377686, -20.73520851135254, 0.9277223944664001, 
82, 672703196, -78.84648132324219, -87.09121704101562, -171.31053161621094, 9.928656578063965, -0.3929019272327423, -0.4483056664466858, 2.73429536819458, -21.479965209960938, 0.828774631023407, 
83, 672711529, -82.46285247802734, -87.11405181884766, -167.6660614013672, 9.914196014404297, -0.39777472615242004, -0.436776727437973, 2.798663377761841, -22.099214553833008, 0.9108936786651611, 
84, 672719862, -87.70681762695312, -87.1347427368164, -162.39744567871094, 9.926077842712402, -0.39714315533638, -0.41391152143478394, 2.6489744186401367, -22.83439826965332, 0.9361238479614258, 
85, 672728195, -91.60391998291016, -87.1288070678711, -158.47271728515625, 9.94050407409668, -0.4028659164905548, -0.4118201732635498, 2.7298381328582764, -23.396013259887695, 0.8701927661895752, 
86, 672736528, -96.95814514160156, -87.1072769165039, -153.0921173095703, 9.929014205932617, -0.375520259141922, -0.4207358956336975, 2.7109861373901367, -23.997230529785156, 0.8993673920631409, 
87, 672744861, -100.90127563476562, -87.0688247680664, -149.12229919433594, 9.954829216003418, -0.38949668407440186, -0.43879908323287964, 2.631249189376831, -24.44673728942871, 0.7837958931922913, 
88, 672753194, -106.07735443115234, -87.00291442871094, -143.9213409423828, 9.950101852416992, -0.4010024964809418, -0.41541004180908203, 2.635885238647461, -25.075746536254883, 0.8908891677856445, 
89, 672761527, -109.85470581054688, -86.92916107177734, -140.11639404296875, 9.953751564025879, -0.38909298181533813, -0.39659810066223145, 2.679532289505005, -25.537982940673828, 0.9749808311462402, 
90, 672769860, -114.59120178222656, -86.82281494140625, -135.3541717529297, 9.972698211669922, -0.3856898248195648, -0.40057677030563354, 2.6403679847717285, -25.921478271484375, 0.7441964149475098, 
91, 672778193, -118.01947021484375, -86.71830749511719, -131.89749145507812, 9.973967552185059, -0.38771429657936096, -0.4120698869228363, 2.7397518157958984, -26.32462501525879, 0.9118673801422119, 
92, 672786526, -122.16728210449219, -86.57503509521484, -127.72065734863281, 9.97237777709961, -0.40777522325515747, -0.3775889575481415, 2.6692099571228027, -26.65392303466797, 0.8806179761886597, 
