sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
118, 246143683, -139.2843780517578, -77.13529205322266, -172.70364379882812, 9.800765991210938, -0.5988372564315796, -1.496404767036438, 5.036003589630127, -1.0091500282287598, 16.348739624023438, 
119, 246152016, -138.83279418945312, -77.04232025146484, -173.12332153320312, 9.797891616821289, -0.5994459986686707, -1.5426526069641113, 4.991332054138184, -1.0782313346862793, 15.583587646484375, 
120, 246160349, -138.3332977294922, -76.94952392578125, -173.56942749023438, 9.793664932250977, -0.5967400074005127, -1.5118930339813232, 4.822149753570557, -0.9360468983650208, 14.937803268432617, 
121, 246168682, -137.92868041992188, -76.86355590820312, -173.94287109375, 9.782565116882324, -0.5830338597297668, -1.5364031791687012, 4.794229984283447, -0.9290798306465149, 14.21153736114502, 
122, 246177015, -137.49087524414062, -76.77855682373047, -174.3277130126953, 9.76070499420166, -0.5718780159950256, -1.5568536520004272, 4.651788711547852, -1.0174742937088013, 13.533679008483887, 
123, 246185348, -137.13848876953125, -76.70075988769531, -174.64895629882812, 9.775357246398926, -0.5854191184043884, -1.5145647525787354, 4.647370338439941, -0.8921310305595398, 12.595571517944336, 
124, 246193681, -136.76220703125, -76.62567901611328, -174.97096252441406, 9.764893531799316, -0.5877207517623901, -1.5234829187393188, 4.556363105773926, -1.0242879390716553, 11.888772964477539, 
125, 246202014, -136.45936584472656, -76.55673217773438, -175.24395751953125, 9.758288383483887, -0.5761690139770508, -1.5350242853164673, 4.352602481842041, -0.81906658411026, 10.969324111938477, 
126, 246210347, -136.1387481689453, -76.49244689941406, -175.5125274658203, 9.745796203613281, -0.6034033298492432, -1.5440906286239624, 4.297672271728516, -0.9234700798988342, 10.276009559631348, 
127, 246218680, -135.8868408203125, -76.43153381347656, -175.7346649169922, 9.762804985046387, -0.5712350010871887, -1.5170823335647583, 4.182088375091553, -0.9574474692344666, 9.337285995483398, 
128, 246227013, -135.62542724609375, -76.37870025634766, -175.94586181640625, 9.732213020324707, -0.576023519039154, -1.5341849327087402, 4.058243274688721, -0.9285290241241455, 8.480489730834961, 
129, 246235346, -135.4159698486328, -76.32796478271484, -176.12640380859375, 9.736756324768066, -0.5849055051803589, -1.5408991575241089, 3.9557857513427734, -0.793336808681488, 7.679429531097412, 
130, 246243679, -135.20782470703125, -76.28739929199219, -176.28567504882812, 9.728705406188965, -0.5906342267990112, -1.5418453216552734, 3.821324348449707, -0.8316943049430847, 6.714837074279785, 
131, 246252012, -135.05184936523438, -76.24702453613281, -176.41384887695312, 9.726600646972656, -0.5867862701416016, -1.5379313230514526, 3.6426384449005127, -0.8871489763259888, 5.77271842956543, 
132, 246260345, -134.90179443359375, -76.21823120117188, -176.51470947265625, 9.734644889831543, -0.5912539958953857, -1.5560071468353271, 3.59210205078125, -0.9322299957275391, 4.846482276916504, 
133, 246268678, -134.79408264160156, -76.18821716308594, -176.59521484375, 9.742828369140625, -0.5586366057395935, -1.5394428968429565, 3.4062063694000244, -0.9406442642211914, 3.950688600540161, 
134, 246277011, -134.6944122314453, -76.1715316772461, -176.6480712890625, 9.71782398223877, -0.5618184804916382, -1.5655630826950073, 3.3640971183776855, -0.8810657262802124, 3.083467483520508, 
135, 246285344, -134.63351440429688, -76.15209197998047, -176.68211364746094, 9.721723556518555, -0.5808061957359314, -1.5328474044799805, 3.20052433013916, -0.9807305335998535, 2.119577646255493, 
136, 246293677, -134.58839416503906, -76.14683532714844, -176.68222045898438, 9.719484329223633, -0.5663448572158813, -1.5496129989624023, 2.9469306468963623, -0.976363480091095, 1.3097455501556396, 
137, 246302010, -134.5723114013672, -76.13867950439453, -176.6721954345703, 9.741961479187012, -0.5619123578071594, -1.5299042463302612, 2.9510927200317383, -0.9264668226242065, 0.2697691023349762, 
138, 246310343, -134.5785369873047, -76.14627838134766, -176.62081909179688, 9.722698211669922, -0.5720592737197876, -1.5481319427490234, 2.869959831237793, -0.9525166153907776, -0.5975289344787598, 
139, 246318676, -134.61195373535156, -76.14893341064453, -176.56207275390625, 9.737991333007812, -0.5664200186729431, -1.5279834270477295, 2.684141159057617, -1.015540361404419, -1.6310760974884033, 
140, 246327009, -134.67562866210938, -76.16864776611328, -176.4571533203125, 9.724958419799805, -0.5644140839576721, -1.5341846942901611, 2.516803503036499, -1.0682799816131592, -2.5339009761810303, 
141, 246335342, -134.75570678710938, -76.18143463134766, -176.35252380371094, 9.738280296325684, -0.5739886164665222, -1.5094531774520874, 2.433685541152954, -1.0921013355255127, -3.4176692962646484, 
142, 246343675, -134.8696746826172, -76.21244049072266, -176.1966094970703, 9.726386070251465, -0.5970848202705383, -1.5214853286743164, 2.3555874824523926, -1.114232063293457, -4.295007228851318, 
143, 246352008, -134.98858642578125, -76.2354736328125, -176.05368041992188, 9.748018264770508, -0.562093198299408, -1.560288906097412, 2.233433246612549, -0.9797573685646057, -5.053598880767822, 
144, 246360341, -135.15040588378906, -76.2779312133789, -175.853515625, 9.740466117858887, -0.5839759707450867, -1.5556977987289429, 2.0129966735839844, -1.0385931730270386, -5.981550693511963, 
145, 246368674, -135.32424926757812, -76.31085968017578, -175.6566619873047, 9.746655464172363, -0.5883024334907532, -1.5363019704818726, 1.9319794178009033, -1.1827501058578491, -6.961475849151611, 
